LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
L232388,34.95,Yangarra Estate Grown Shiraz 2013,"On the nose, this full-bodied Shiraz suggests meringue and Turkish delight, but earthy aromas of leather and juniper soon arrive. Dense and full with dark flavours of prune and blackberry, this is a wine made for lamb chops with salsa verde, hickory smoked hangar steak and cowboy chili.",750,13.5,South Australia,Australia,Jackson Wine Estates Internati,,,,,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/232388.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V911974,34.95,Yangarra Shiraz 2016,"50% whole berries, 50% destemmed, wild yeast open-fermented, matured for 10 months in used French oak ... This is profoundly exciting, another masterpiece from Peter Fraser. It's spicy, textured, with a rainbow of dark fruit flavours - bloody gorgeous. Drink By: 2036.  Score - 97. (James Halliday, winecompanion.com.au, Nov. 1, 2018)",750,15.0,South Australia,Australia,Jackson Family Wines Inc,5.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/911974.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L857227,50.6,Yarden Cabernet Sauvignon 2015,"Yarden Cabernet Sauvignon exhibits ripe red and black fruit characters layered with hints of earth, spices and French oak. Full-bodied and aromatic, this wine is complex and elegant.",750,14.5,,Israel,Golan Heights Winery Ltd,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/857227.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V611293,21.15,Yarden Mount Hermon Red KP,"Black cherry, raspberry, cassis and black pepper. Pair with beef.",750,14.0,Galilee,Israel,Golan Heights Winery Ltd,4.0,XD - Extra Dry,Fruity,Medium-bodied,Red Table Wines (Unnamed Blends),https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V443994,87.0,Yarra Yering Dry Red Nº 1 2011,"Cabernet sauvignon leads the blend, with smaller amounts of merlot, malbec and petit verdot. The hue is good, the fragrant, berry-filled bouquet faithfully reflected in the vibrant, medium-bodied palate where fruit, oak and tannins coalesce into a triumphantly harmonious whole. Score - 96. (James Halliday, winecompanion.com.au, March 2, 2013)",750,13.0,Victoria,Australia,Dural Wines Australia Pty Ltd,2.0,XD - Extra Dry,Fruity,Medium-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V353219,87.0,Yarra Yering Dry Red Nº 2 2011,"A blend of shiraz, mataro, viognier and marsanne, shiraz the major player. The hue is excellent, the bouquet is fragrant, and the medium-bodied palate positively sings; the red fruits are wreathed in a web of fine spices, mainly fruit-derived, but in part from French oak. A lovely, unforced wine. Drink now or in 20 years time. Drink by 2031.  Score - 96. (James Halliday, winecompanion.com.au, March 2, 2013)",750,14.5,Victoria,Australia,Dural Wines Australia Pty Ltd,2.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V497834,84.0,Yarra Yering Underhill Shiraz 2012,"The promise of the excellent crimson-purple colour is duly delivered; the bouquet has a fragrant blend of red fruits, spice and French oak, the medium-bodied but very long and pure palate with the full spectrum of flavours, but it is the finesse and elegance that make it special. Drink By: 2032. Score - 97. (James Halliday, winecompanion.com.au, Nov. 21, 2014)",750,13.5,Victoria,Australia,Dural Wines Australia Pty Ltd,2.0,XD - Extra Dry,Fruity,Medium-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V377499,14.75,Yaso Tinta de Toro 2012,"The 2012 Yaso is 100% Tinta de Toro aged six months in French oak. It boasts a dense ruby/purple color as well as a big, sweet perfume of blackberries, white chocolate, licorice and graphite. Full-bodied and opulent, it offers a fresh, full, exuberant mouthful of red wine with some minerality as a result of the high-elevation limestone soils from which the grapes emerge. It should drink well for a minimum of 4-5 years. Drink Date: 2013-2018. Score - 93. (Robert Parker Jr., robertparker.com, Aug. 28, 2013)",750,14.0,Toro,Spain,"Cia. De Vinos Del Atlantico, S.L.",2.0,XD - Extra Dry,Smooth,Full-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/377499.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L350504,14.45,Yellow Tail Big Bold Red,"Deep ruby; bright aromas of bramble fruit and cherry cola; jammy, medium bodied with some sweetness and flavours that include candied fruit, raspberry jam, cherry and vanilla.",750,13.5,New South Wales,Australia,Casella Wines,17.0,D - Dry,Smooth,Full-bodied,Blend,https://www.lcbo.com/content/dam/lcbo/products/350504.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L572164,23.95,Yellow Tail Cabernet Sauvignon,Deep purple with intense aromas of currant and oaky vanilla. The palate is rich with confectionary black fruit and wood spice. The finish is rich and mellow,1500,13.5,,Australia,Casella Wines,12.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/572164.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L621623,12.95,Yellow Tail Cabernet Sauvignon,Deep purple with intense aromas of currant and oaky vanilla. The palate is rich with confectionary black fruit and wood spice. The finish is rich and mellow,750,13.5,,Australia,Casella Wines,12.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/621623.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Pink Peppercorn-Crusted Prime Rib of Beef with Cabernet Gravy', 'Beef & Feta Pasta Pie', 'Steak Crostini with Horseradish Cream']"
L625350,12.95,Yellow Tail Merlot,"Medium ruby red colour; candied fruit, vanilla, light spice aromas and flavours; not quite dry, medium bodied, with sweet fruit centre and a soft, lush finish.",750,13.5,,Australia,Casella Wines,12.0,D - Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/625350.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Flank Steak with Kale and Bulgur Salad', 'Meatball Sub with Basil Butter', 'Lamb Two Ways']"
L234609,7.45,Yellow Tail Reserve Shiraz,"Deep ruby-purple colour; aromas of ripe berries with notes of chocolate and pepper; dry and medium-bodied, with medium tannins; expressive ripe berry and juicy blackberry flavours follow through the cedar wood spice finish.",750,14.0,South Australia,Australia,Casella Wines,8.0,D - Dry,Fruity,Medium-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/234609.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L20289,22.45,Yellow Tail Shiraz,"From Australia's largest family-owned wine company, a wine that's easy to drink, and easy to understand. It's dry, full-bodied and softly structured, with aromas and flavours of blackberry, cherry, liquorice, vanilla bean and chocolate. The ripe berry-fruit notes lead to a long, spicy finish. Serve with grilled lamb chops.",1500,13.5,,Australia,Casella Wines,13.0,D - Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/020289.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L624544,12.95,Yellow Tail Shiraz,"From Australia's largest family-owned wine company, a wine that's easy to drink, and easy to understand. It's dry, full-bodied and softly structured, with aromas and flavours of blackberry, cherry, liquorice, vanilla bean and chocolate. The ripe berry-fruit notes lead to a long, spicy finish. Serve with grilled lamb chops.",750,13.5,,Australia,Casella Wines,13.0,D - Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/624544.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Australian Carpetbagger Steak', '']"
V699397,48.0,Yves Cuilleron Cavanos Saint-Joseph 2016,"Attractive dark plums and blackberries with subtle mocha, dried herbs and warm, dark stones. The palate has a very fleshy, energetic and modern feel. Long and succulent. Juicy, upbeat, fresh-fruit finish. Drink or hold. Score - 93. (James Suckling, jamessuckling.com, Aug. 29, 2018)",750,12.5,Rhône,France,Eurl Yves Cuilleron,4.0,XD - Extra Dry,Fruity,Medium-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L610154,11.0,Yvon Mau Cabernet Sauvignon IGP,"Yvon Mau has established relationships with some of the best growers in France's sunny south. This is classic cabernet, with aromas and flavours of cassis, ripe plum and red berry fruit. Well-integrated tannins and balanced acidity ensure an easy-drinking style. Serve with grilled meats, fine cheeses and savoury appetizers.",750,12.5,Languedoc,France,Yvon Mau Et Fils,8.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/610154.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Miniature Veal, Basil and Black Peppercorn Burgers', 'Meatloaf Sandwich', 'Spring Lamb Rack']"
L336743,11.0,Yvon Mau Merlot Pays d'Aude,"Medium ruby colour; straightforward red cherry, fresh berry and violet aromas; dry, light to medium bodied, with grapey and juicy fruit flavours; crisp, clean, fruit driven style.",750,12.5,South of France,France,Yvon Mau Et Fils,10.0,D - Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/336743.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Crispy Vegetable Wontons', 'Lamb & Feta Cigars', 'Lamb on a Bed of Herbs']"
L572370,19.0,Yvon Mau Merlot Pays d'Aude,"Medium ruby colour; straightforward red cherry, fresh berry and violet aromas; dry, light to medium bodied, with grapey and juicy fruit flavours; crisp, clean, fruit driven style.",1500,12.5,South of France,France,Yvon Mau Et Fils,10.0,D - Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/572370.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Moroccan Lamb Kebabs', 'Indian Grilled Lamb Kebabs', 'Peter’s Favourite Burger']"
V478628,21.95,Z. Alexander Brown Uncaged Cabernet Sauvignon 2016,"Pretty black fruit, well balanced, ripe tannins. Score - 92. (Rebecca Murphy, Critics Challenge International Wine Competition, 2018)",750,13.5,California,USA,Delicato Vineyards,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/478628.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V519785,21.95,Z. Alexander Brown Uncaged Proprietary Red Blend 2016,"Bold aromas of minerals, baked earth, and black fruit. Velvety soft in the mouth, flavors of black currant jam, juicy red plum, and crushed pink peppercorn are balanced between earthy and fruity. The fine grained tannins keep the texture soft throughout. Excellent. Highly Recommended.  Score - 90. (Ultimate Wine Challenge, 2018)",750,14.0,California,USA,Delicato Family Vineyards,10.0,D - Dry,Smooth,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/519785.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V647479,15.95,Zacharias Cabernet Sauvignon 2016,"Rich, bold flavors of grilled plum, cassis liqueur, baked clove, and dried bay leaf erupt from this dark-toned Mediterranean wine. The palate has mouth-coating dry tannins introducing an earthy blast to the long, powerful finish. Extraordinary, Ultimate Recommendation. Awarded the Chairman's Trophy. Score - 95. (Ultimate Wine Challenge, 2018)",750,14.2,Peloponnese,Greece,Oinotechniki Ltd,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/647479.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V629972,24.95,ZaHa El Corte 2014,"'It's very difficult to sell blends from Argentina,' according to Alejandro Sejanovich, but anyone who tastes this co-fermented blend of Malbec with 22% Cabernet Sauvignon will surely be converted for life. Dense, savoury and concentrated, with Cabernet providing tannic backbone and saline freshness. Drink Date: 2018-24. Score - 96. (Tim Atkin, MW, timatkin.com, Argentina Special Report 2017)",750,13.8,Mendoza,Argentina,55 Malbec Sa,5.0,XD - Extra Dry,Firm,Full-bodied,Malbec/Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/629972.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L521020,63.95,Zahel Antares Grande Reserve 2015,"A blend of 70 % St. Laurent, 20 % Zweigelt, 5 % Cabernet Sauvignon and 5 % Merlot aged 24 months in barrique. The nose shows intense sour cherry fruit with delicate hints of dark chocolate. On the palate there is intense dark berry fruit, light spice.",750,13.6,,Austria,Weingut Zahel Gmbh,,,,,Saint Laurent,https://www.lcbo.com/content/dam/lcbo/products/521020.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L358860,48.65,Zahel Goldberg Blaufränkisch 2015,"This Blaufrankish (or Lemberger) is from Vienna, the only capital city in the world with a wine region. Intense black berry fruit, spicy aromas, black currant and well integrated wood aromas, full-bodied with ripe tannins and spicy flavours on the palate.",750,13.5,,Austria,Weingut Zahel Gmbh,,,,,Blaufränkisch,https://www.lcbo.com/content/dam/lcbo/products/358860.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L520626,46.55,Zahel Goldberg Blaufränkisch 2015,"Goldberg is probably the most famous vineyard in Vienna. This 100% Blaufrankish from 50 year old vines is aged 24 months in 30% new and 70% 2 years used French oak barrels. The nose is one of intense black berry fruit, spicy aromas, black currant.",750,13.7,,Austria,Weingut Zahel Gmbh,,,,,Blaufränkisch,https://www.lcbo.com/content/dam/lcbo/products/520626.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L318146,111.65,Zambujeiro Red Alentejo 2012,"92 points Wine Advocate: 'The 2012 Zambujeiro, i.e., the flagship Estate Tinto, is a roughly equal blend of Touriga Nacional, Cabernet Sauvignon, Petit Verdot and Alicante Bouschet, aged for two years in new French oak. The focus and structure are well above average, often terrific. Drink 2019-2034.'",750,15.5,Alentejo,Portugal,Quinta Do Zambujeiro,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/318146.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L173343,40.95,Zanatta Cannonau di Sardegna Riserva 2015,Bright lemon yellow with green reflections. Jasmine and wild flowers. Rich with lemon zest and golden apple with a smooth finish.,750,14.5,Sardinia,Italy,D.I.V.I Srl,,,,,Cannonau (Grenache),https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V617332,15.95,Zangaura Saperavi 2016,"Dynamic and energetic with benchmark wild cherry and sweet spice. Fine tannins and mouthfilling, with benchmark intensity and supple concentration. Long, lively length. Georgian Red Trophy winner.  Score - 95. (International Wine Challenge, 2018)",750,13.3,Kakheti,Georgia,Georgian Wines Ltd.,3.0,XD - Extra Dry,Fruity,Medium-bodied,Saperavi,https://www.lcbo.com/content/dam/lcbo/products/617332.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L817726,49.7,Zarate Caino Tinto Rias Baixas 2017,"'I loved the 2017 Caíño since I first put my nose in the glass. It's pale, ethereal and floral, with a spicy touch. Caíño was the classical red wine people drunk in Rías Baixas, and the grape had higher commercial value than Albariño, which didn't really take off until the 1980s. Then we forgot about the reds and even thought Rías Baixas was only white wine. This is a great category that very much fits with the preference for lighter and gastronomical reds with moderate alcohol and great freshness.' 94+ points (Wine Advocate)",750,11.0,Rias Baixas,Spain,Eulogio Pomareszarate E Hijos Sl,,,,,Red - Medium Bodied,https://www.lcbo.com/content/dam/lcbo/products/817726.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L817775,49.7,Zarate EspadeiroTinto Rias Baixas 2017,"'It seems like warmer vintages suit better the red varieties from Rías Baixas, and the 2017 Espadeiro felt more complete and round than the 2017 I tasted next to it, as if the ripening here was better. At the same time, it's brighter in color and aromas and has a livelier palate. It has moderate alcohol and a fresh, somewhat herbal character. 1,050 bottles were filled in October 2018.' 92 points )Wine Advocate)",750,11.5,,Spain,Eulogio Pomareszarate E Hijos Sl,,,,,Red - Medium Bodied,https://www.lcbo.com/content/dam/lcbo/products/817775.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
