LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Featured_wines,Recomm_foods
L159962,15.95,Sandbanks Shoreline Red VQA,"Clear ruby red colour; ripe berry, plum, spice and soft vanilla oak aromas; dry, medium body wine; ripe berry fruit flavour with touch of oak spice and soft tannin finish",750,12.5,Ontario,Canada,Sandbanks Estate Winery,15.0,D - Dry,Fruity,Medium-bodied,Cabernet/Merlot,,"['Gyros Burgers with Oven-Roasted Lemon Potatoes', 'Lamb from Puglia', 'Planked Tandoori-Style Lamb']"
L164087,19.95,Sandbanks Sleeping Giant Foch-Baco Noir VQA,,750,12.5,Ontario,Canada,Sandbanks Estate Winery,14.0,D - Dry,Firm,Full-bodied,Red Blend,,"['Braised Brisket', 'Grilled Steak, Buffalo Mozzarella & Tomato Tartine', 'Grilled Flank Steak with Roasted Tomato Pesto']"
L468199,9.65,Sandbanks Summer Red VQA,"This delightful, casual sipper opens with a berry-filled bouquet. On the palate, it is quite fruit forward with a slight effervescence that makes it deliciously refreshing. Enjoy this slightly chilled to enhance all the summer berry flavours.",750,12.0,Ontario,Canada,Sandbanks Estate Winery,24.0,M - Medium,Fruity,Light-bodied,Blend,,
V575951,34.95,Sangenís I Vaqué Vall Por 2006,"This ripe holdover from 2006 proves that Priorat wines can age well. This wine is full of licorice, spice cake and other heady aromas, while the palate is lush and chewy, but still hanging in there. Flavors of black fruits, chocolate, burnt toast, black coffee and licorice finish dense and long. Drink now through 2020. Rated #91 of Wine Enthusiast Best Of Year 2017. Score - 93. (Michael Schachner, Wine Enthusiast, Nov. 1, 2017)",750,15.4,Priorat,Spain,"Sangenis I Vaque, S.L.",4.0,XD - Extra Dry,Smooth,Full-bodied,Carignan/Grenache,,
L668228,13.95,Sangre De Toro Tempranillo,,750,13.5,La Mancha,Spain,"Miguel Torres S.A.,",5.0,D - Dry,Fruity,Medium-bodied,Tempranillo,,
L887208,20.05,Sanguinhal Syrah Touriga Nacional 2009,"Strong ruby in colour with aromas of violet, spicy notes and vanilla. Very soft in the mouth, fully bodied and elegant with a long finish. Ready to drink now or can be left to evolve in the bottle. Excellent with cheese, red meat, game and pasta. Serve at 17-18ºC.",750,13.5,,Portugal,Companhia Agricola Do Sanguinhal Ld,,,,,Touriga Nacional Blend,,
L478569,20.05,Sanguinhal Touriga Nacional 2015,"A strong red colour, this wine demonstrates ripe fruit aromas with floral notes. Smooth, young, elegant and full-bodied with a lively finish. May be enjoyed immediately or left to evolve in the bottle. Excellent with cheese and red meat. Should be served at 16-18 ºC.",750,13.0,Lisboa,Portugal,Companhia Agricola Do Sanguinhal Ld,,,,,Touriga Nacional,,
L447466,14.95,Santa Carolina Cabernet Merlot,Garnet red colour; aromas of cassis and black raspberries; medium-full bodied with ripe fruit flavour and light cedar spice on the finish.,1500,13.0,,Chile,Vina Santa Carolina,6.0,D - Dry,Smooth,Full-bodied,Cabernet/Merlot,,"['Spaghetti with Braciola', 'Beef and Horseradish Open Sandwiches', 'Roasted Beef Tenderloin']"
L524363,14.95,Santa Carolina Cabernet Sauvignon,"Deep garnet colour; Bell pepper and cassis on the nose with hints of leather; full and ripe with blackberry fruit nuances; long, supple finish.",1500,13.0,,Chile,Vina Santa Carolina,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,
L535344,8.95,Santa Carolina Cabernet Sauvignon,"Deep garnet colour; Bell pepper and cassis on the nose with hints of leather; full and ripe with blackberry fruit nuances; long, supple finish.",750,13.0,,Chile,Vina Santa Carolina,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,"['BBQ Brisket Sandwiches with Sun-Dried Tomato Sauce', 'Ale-Braised Short Ribs', 'New York Sirloin Roast with Pinot & Marrow Sauce']"
L245282,8.95,Santa Carolina Cabernet Sauvignon Merlot,Garnet red colour; aromas of cassis and black raspberries; medium-full bodied with ripe fruit flavour and light cedar spice on the finish.,750,13.0,,Chile,Vina Santa Carolina,6.0,D - Dry,Smooth,Full-bodied,Cabernet/Merlot,,"['BBQ Brisket Sandwiches with Sun-Dried Tomato Sauce', 'Macadamia Nut Stuffed Beef Olives', 'Roasted Beef Tenderloin']"
V7484,16.95,Santa Carolina Gran Reserva Petit Verdot 2014,,750,14.5,Rapel Valley,Chile,Vina Santa Carolina,3.0,XD - Extra Dry,Firm,Full-bodied,Petit Verdot,,
L361741,8.95,Santa Carolina Merlot,"Deep brick red colour; Rich, plumy, blackberry fruit aromas and flavours with notes of cedar, earth and spice; Dry, medium-bodied with moderate tannins",750,13.0,,Chile,Vina Santa Carolina,4.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,,"['Lamb with Fennel', 'Lamb & Feta Cigars', 'Scottish-Style Leg of Lamb']"
L504340,14.95,Santa Carolina Merlot,"Deep brick red colour; Rich, plumy, blackberry fruit aromas and flavours with notes of cedar, earth and spice; Dry, medium-bodied with moderate tannins",1500,13.0,,Chile,Vina Santa Carolina,4.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,,"['Miniature Veal, Basil and Black Peppercorn Burgers', 'Tandoori Leg of Lamb with Cucumber Salsa and Mango Ginger Chutney', 'Lamb on a Bed of Herbs']"
L275925,13.95,Santa Carolina Reserva Cabernet Sauvignon,"Deep purple colour; aromas of vanilla, mint, black currant and cherry fruit; dry, full-bodied, well balanced with ripe tannins and spicy, cedary, cassis flavours; medium-long finish.",750,13.0,Colchagua Valley,Chile,Vina Santa Carolina,5.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,,"['Prime Rib with Mustard and Rosemary Crust', 'French Bistro Grilled Fillet Roast with Shallot Sauce', 'Beef & Feta Pasta Pie']"
L278119,22.95,Santa Carolina Reserva Cabernet Sauvignon,"Deep purple colour; aromas of vanilla, mint, black currant and cherry fruit; dry, full-bodied, well balanced with ripe tannins and spicy, cedary, cassis flavours; medium-long finish.",1500,13.0,Colchagua Valley,Chile,Vina Santa Carolina,5.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,,"['Classic Beef Bourguignon', 'Brisket from Barque Smokehouse', 'Joel’s Favourite Ribs']"
L389866,7.95,Santa Carolina Reserva Cabernet Sauvignon,"Deep purple colour; aromas of vanilla, mint, black currant and cherry fruit; dry, full-bodied, well balanced with ripe tannins and spicy, cedary, cassis flavours; medium-long finish.",375,13.0,,Chile,Vina Santa Carolina,5.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,,"['Grilled Sirloin of Beef with Bagna Cauda Butter', 'Tourtière with a Twist', 'Mustard Glazed Standing Rib Roast with Pinot Noir, Balsamic Sauce']"
L57133,13.95,Santa Carolina Reserva Carmenère,"Exuberant fruity aromas with hints of violets and spice. Dry, medium-full bodied, with flavours of dried herbs, blackberry, plus hints of oak.",750,13.5,Rapel Valley,Chile,Vina Santa Carolina,3.0,XD - Extra Dry,Smooth,Full-bodied,Carmenère,,"['Brisket from Barque Smokehouse', 'Ale-Braised Short Ribs', 'Chilorio Taco']"
V408658,19.95,Santa Carolina Reserva de Familia Cabernet Sauvignon,"Founder Luis Pereyra Cotapos longed to produce Bordeaux-style wines in Chile. Since 1875, this dream has been a driving force behind Santa Carolina's success. This Cab has rich notes of blackberry, pepper spice and cassis with Maipo's characteristic herbal qualities.",750,14.5,Maipo Valley,Chile,Vina Santa Carolina,4.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,,"['The Boys’ Grilled Strip-Loin Steak', 'Macadamia Nut Stuffed Beef Olives', 'Chili Beef Pot Roast with Corn & Peppers']"
V34942,19.25,Santa Carolina Reserva de Familia Carmenère 2015,"Plum and berry aromas with some burnt orange undertones. Fresh herb, too. Full body, juicy and layered. A delicious wine. Needs time to soften. Drink in 2020. Score - 92. (James Suckling, jamessuckling.com, March 16, 2018)",750,15.0,Rapel Valley,Chile,Vina Santa Carolina,4.0,XD - Extra Dry,Firm,Full-bodied,Carmenère,,
L324590,13.95,Santa Carolina Reserva Merlot,"Medium deep ruby red colour; very spicy, rich yet elegant with licorice, chocolate, cherries, plum and tobacco on the nose; dry, medium-full bodied with plum black cherry and cinnamon/spice flavours with hints of cedar, mint and green pepper; crisp but well balanced; ripe tannin on finish.",750,13.5,,Chile,Vina Santa Carolina,6.0,XD - Extra Dry,Smooth,Full-bodied,Merlot,,"['Ale-Braised Short Ribs', 'New York Sirloin Roast with Pinot & Marrow Sauce', 'Pipérade-Braised Short Ribs']"
L644062,8.95,Santa Carolina Shiraz,"Deep red colour; aromas of raspberry, blackcurrant and hints of chocolate; dry, medium-full bodied, with flavours of plum, blackcurrant and spice; good length.",750,13.0,,Chile,Vina Santa Carolina,6.0,D - Dry,Smooth,Full-bodied,Shiraz/Syrah,,"['Grilled Steak, Buffalo Mozzarella & Tomato Tartine', 'Bistecca Fiorentina', 'Spicy Red Curried Beef with Spinach']"
V213520,18.95,Santa Carolina Specialties Dry Farming Carignan 2013,"The nose here combines savory elements of meat, earth and bark with undertones of citrus rind and an overlay of bright blue fruit. Really juicy and tangy with chewy tannins, a lovely sheen of blueberry fruit and a fresh, mineral-driven finish. Drink in 2021. Score - 93. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.5,Maule Valley,Chile,Vina Santa Carolina,3.0,XD - Extra Dry,Smooth,Full-bodied,Carignan,,
V441287,40.0,Santa Carolina VSC 2013,"A juicy and rich red with plums, chocolate and hazelnuts. Some walnuts, too. Full body, dense and flavorful with lots of barrel character yet shows intensity and personality. 40% petite sirah, 30% petit verdot, 15% cabernet sauvignon, 10% carmenere and 5% malbec. Try it in 2020. Score - 93. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.5,Cachapoal Valley,Chile,Vina Santa Carolina,2.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,
L487735,90.4,Santa Cecilia 2005,"An exceptional example of nero d'avola - an indigenous Sicilian grape variety. This peppery, fruity red is fragrant with aromas of carob and orange peel, with flavours of ripe blackberry, oak, cherry and a balsamic note. Medium-bodied and dry, with a lengthy finish. Try it with fish or marinated pork over Cajun rice.",750,14.0,,Italy,Aziende Agricole Planeta S.S.,,,,,Nero d'Avola,,
L487719,88.05,Santa Cecilia 2007,This wine is rich and intense. Notes of dried fruit and tobacco. Pairs beautifully with beef and venison.,750,14.0,Sicily,Italy,Aziende Agricole Planeta S.S.,,,,,Nero d'Avola,,
L76521,14.85,Santa Cristina Rosso Toscana IGT,"ruby red colour; plum and cherry aromas; medium body; dark fruit flavours, balanced acidity soft tannins with good length to finish",750,13.0,Tuscany,Italy,Marchesi Antinori S.P.A.,9.0,D - Dry,Fruity,Medium-bodied,Blend,,"['Lamb & Feta Cigars', 'Curried Lamb Burger with Mango Chutney', 'Vietnamese Beef Salad with Sweet-Spicy Dressing']"
L568427,133.45,Santa Cruz Icon 2014,"Of intense ruby red colour and shiny coat, this is an important wine complexity. At first it is perceived balsamic, indicating the two years of barrel aging. Immediately, the wine opens with aromas of candied fruit, ripe black fruit (blackberry, cherry plum), floral notes (violet), leather, sweet specias, cedar, toast, mocha and coffee. Input greedy, it is a soft wine velvet, highlighting a rich natural acidity balanced with ripe tannins. The finish is long and persistent.",750,14.6,,Chile,Vina Santa Cruz S.A.,,,,,Petit Verdot/Cabernet Sauvignon,,
V76307,21.95,Santa Ema Amplus Cabernet Sauvignon 2016,"Cool and fresh. A sleek cabernet with some real elegance. The dry tannins carry the long finish beautifully. Drink or hold. Score - 91. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.0,Maipo Valley,Chile,Vinos Santa Ema S.A,2.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,
V10592,21.95,Santa Ema Amplus One Carmenère 2017,"Sourced from a warm area that has a good diurnal swing and a warm finish to the season that suits this variety. The nose has a striking array of blackberries and leaves, leading to a palate that has a very sleek, polished and long finish. Drink now. Score - 92. (James Suckling, jamessuckling.com, April 5, 2019)",750,14.3,Peumo,Chile,Vinos Santa Ema S.A,2.0,XD - Extra Dry,Smooth,Full-bodied,Carmenère,,
V485557,18.95,Santa Ema Gran Reserva Cabernet Sauvignon 2015,"Dark plum and dried red berry flavors dominate this muscular red, with plenty of minty and savory accents. Medium-grained tannins support chocolate and cream details on the finish. Drink now through 2021. Ranked #29 in Wine Spectator's Top 100 Wines of 2017. Best Values. Score - 91. (Kim Marcus, winespectator.com, Nov. 30, 2017)",750,14.1,Maipo Valley,Chile,Vinos Santa Ema S.A,2.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,,
V371161,18.95,Santa Ema Gran Reserva Syrah 2015,"Blackberry, black walnut, stone and black tea aromas. Full body, very ripe and rich with loads of fruit. Long and flavorful. A beauty. Dark and delicious. Drink now. Score - 94. (James Suckling, jamessuckling.com, May 29, 2017)",750,13.5,Leyda Valley,Chile,Vinos Santa Ema S.A,3.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,,
L499699,14.95,Santa Julia Magna Malbec Cabernet,"The grapes are sourced from high-altitude vineyards in the Valle de Uco, resulting in a wine that is unique and complex. Deep ruby colour, with a bouquet of black and red fruit aromas, along with notes of vanilla, tobacco and chocolate, imparted from oak aging. Smooth and silky in the mouth with a long finish.",750,13.5,,Argentina,Bodega Santa Julia,4.0,XD - Extra Dry,Smooth,Full-bodied,Malbec/Cabernet Franc,,"['Rosemary Garlic Lamb Chops with Spicy Broccoli', 'Braised Lamb Shanks with Goat-Cheese Mashed Potatoes', 'Indian Grilled Lamb Kebabs']"
L545715,15.0,Santa Julia Malbec Del Mercado,"Santa Julia Malbec exhibits aromas of jammy red fruits. Earth, cherry and plum notes follow on the palate. Soft, velvety tannins round out the wine for an easy drinking style. From Bodega Santa Julia's organic wine collection. Pour at your next lunchtime BBQ.",750,13.5,Mendoza,Argentina,Bodega Santa Julia,4.0,XD - Extra Dry,Smooth,Full-bodied,Malbec,,"['Grilled Hangar Steak', 'Brazilian Beef Kebabs with Rice Pilaf', 'Beefsteak Fiorentina']"
L242370,9.95,Santa Julia Reserva Cabernet Sauvignon,"Clear, medium purple colour; moderate aromas of blackberry, with herbal and spicy notes; extra dry and medium-bodied with flavours of juicy blackberry, spice and mocha; long finish with short term ageing potential.",750,13.0,Mendoza,Argentina,Bodega Santa Julia,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,,"['Parsley & Mustard-Crusted Beef Tenderloin', 'Roast Veal with Braised Vegetables', 'Porterhouse Steak']"
L429761,13.95,Santa Julia Reserva Malbec,"Deep red purple colour; aromas of plum, vanilla, blackberry and cassis, with notes of leather, light smoke and blueberry; dry, medium bodied, rich and plush on the palate, with balanced tannin structure, flavours of ripe black fruit, plum and, with notes of black currant, vanilla, coffee and leather.",750,13.5,Mendoza,Argentina,Bodega Santa Julia,5.0,XD - Extra Dry,Fruity,Medium-bodied,Malbec,,"['Lamb Kebabs with Pilaf & Coriander Cream', 'Spiced Lamb and Roasted Pepper Tarts with Dates, Goat Cheese and Harissa', 'Lamb with Warm Spices and Dates']"
V91694,22.95,Santa Margherita Chianti Classico 2015,"A black cherry nose with seductive smoke that follows though on the palate. Decant 1-2 hours to smooth out. Long finish with dark spice and toasty oak. Pair with rare meats. Score - 90. (Natalie MacLean, nataliemaclean.com, Feb. 27, 2019)",750,13.5,Tuscany,Italy,S. Margherita S.P.A.,2.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese/Cabernet Sauvignon/Merlot,,
